0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.71555775,0.74060565,0.11043272,-0.83510286,-0.312319,0.15193178,-0.050987177,0.6553296,0.585141,-0.6626874,0.7927513,0.84335494,-0.43617293,0.65630096,0.43713203,0.5053612,0.28100967,0.4188381,0.37563565,-0.34455654,-0.6996314,0.36195025,0.88984066,-0.37156326,-0.46818396,0.3373212,0.73538333,-0.10685521,-0.81997836,0.7047475,0.567197,-0.68003637,-0.31054226,0.29714465,-0.5123825,-0.2605023,0.8347995,0.49808937,-0.7196956,-0.46104664,0.46448904,-0.6069958,-0.018747373,0.1319323,0.756549,-0.5947523,0.45463005,0.57289124,-0.8148112,-0.71252227,0.7972211,-0.8713438,-0.3083598,0.020867761,0.39366436,-0.57811546,-0.67983764,-0.74113053,0.7715491,-0.01089781,-0.3757234,-0.1645695,-0.63719136,0.52174693,0.44267154,0.5181026,0.7766974,-0.28249088,0.85107267,-0.81511617,-0.30672747,-0.78348947,0.71938497,0.6417104,0.14007518,-0.4333592,0.6639014,0.81568986,0.19911197,0.058456045,0.2711501,0.60786045,0.30641085,0.33025563,-0.46178365,-0.70648134,0.36405405,0.4084992,-0.1906125,0.09501978,0.5318407,-0.4362356,-0.36352354,0.57427925,0.86176056,-0.023893839,-0.2318833,0.6766854,0.20714663,0.6343751,0.9153142,-0.57299,-0.7098531,-0.3471903,0.11188038,0.2382792,0.2706981,0.7480758,-0.6920192,0.31891498,0.8762613,0.6837752,-0.16410533,-0.7507171,-0.8836074,-0.79313546,0.3928538,0.3423337,-0.5646409,0.27929932,0.5411295,-0.24869676,-0.3015967,-0.74778306,0.11207804,0.56311953,0.22462773,0.74396986
0.5518716,-0.69725806,0.30589792,0.15996815,0.24635303,0.4288284,-0.5063195,-0.7861672,0.14595178,-0.24102247,0.54972297,-0.6284345,0.8962134,-0.47313282,-0.3477845,0.85943264,-0.073786,-0.78993046,-0.28635648,0.060005814,-0.5268457,0.11922198,0.097700424,0.28855923,0.34864783,0.19915758,0.8298058,0.07915831,0.32933626,-0.49912384,0.6322953,0.24044575,0.7917118,0.56012166,0.31367067,0.67176706,0.06515595,0.088483505,-0.83489627,-0.43976933,-0.49897698,0.60719216,-0.6023048,0.15999752,0.2852179,0.40833682,-0.81442493,0.010378003,-0.44716567,0.52825284,-0.6967911,-0.7745041,-0.47124153,-0.27861443,0.17431843,-0.78875583,0.50312513,0.36254355,-0.7327164,-0.18353742,0.53585047,-0.42978576,0.27138975,-0.49161065,-0.16877133,-0.39125526,-0.28110814,0.6880966,-0.15467718,0.009475216,-0.082075275,0.33484435,0.86606973,-0.0038059778,0.07326121,0.7032812,-0.085743465,0.6366876,-0.5005112,0.8757339,0.4341247,0.27115127,0.8242092,0.47151294,-0.42725933,-0.34949926,-0.47492978,0.8730508,-0.7115381,-0.49155158,0.3353553,0.3817289,-0.42045814,0.13630156,-0.14036399,0.26457018,0.34956482,-0.08559677,-0.64862055,0.50820315,0.56682986,-0.46360758,-0.8423649,0.15507053,0.47047523,-0.0410226,0.12037548,-0.812674,-0.6723641,0.7522756,-0.25542757,0.10398371,0.27388626,-0.64275396,0.419538,-0.65196013,-0.6746096,0.6196858,-0.43874374,0.42299104,-0.20243104,-0.33569834,0.38926983,-0.27723962,-0.6313294,-0.8087225,-0.15246768,-0.50961304
-0.06565573,-0.6410345,-0.67948925,-0.68631476,0.59200484,0.3153355,-0.15351729,0.79910153,0.1477934,0.108037286,0.08441433,-0.08522752,0.25889483,0.39845195,0.8836871,-0.34339717,0.68504894,-0.43602896,-0.65913683,-0.017906701,-0.5820974,-0.8167705,0.46135804,0.68936276,0.70356184,-0.81435955,0.453984,-0.70280844,0.0674555,0.66266084,-0.60978276,0.0808838,-0.31754693,-0.27147803,-0.53005964,0.5464176,-0.48326412,-0.08224964,-0.31167278,-0.5231844,0.24402964,-0.52986944,0.27679276,0.8673939,-0.32757095,0.084915414,-0.51398623,0.7329639,-0.45619065,-0.811552,-0.8226211,-0.77767235,0.67486507,0.5121578,-0.11207532,0.73139757,0.548313,-0.7266408,0.13868397,0.47668278,0.18574843,0.7622598,-0.79953355,0.35382646,-0.68114835,-0.84261644,0.012262692,0.2959256,0.4069863,-0.7341872,-0.40420154,0.8000921,-0.43815657,-0.45344615,0.22405277,-0.1953717,-0.43105286,-0.18009719,0.48039237,-0.14405693,-0.38066316,-0.7602992,-0.31178793,-0.6102558,-0.5090491,0.8473551,0.3563702,-0.6874151,0.70482135,-0.67617965,0.65117836,-0.52512425,-0.22067456,-0.6397353,-0.39576134,0.28082585,0.58388543,0.6513672,-0.32030573,0.66281,-0.34999558,0.021998353,0.72505116,0.4159611,-0.43504784,0.34187526,-0.23396191,-0.7934107,0.51999116,0.542233,-0.4410339,0.51543725,-0.55415803,-0.75524455,-0.050812617,0.8640226,-0.6678783,0.30958,-0.8807082,-0.04115311,-0.30664873,0.8492824,0.08557421,0.807362,0.019598408,-0.23796035,0.43888697,0.54112333
-0.73158514,-0.47727126,0.58061856,-0.39493015,0.82239324,-0.48954937,0.80327386,0.60937375,-0.529881,-0.54928684,0.12598778,-0.74111485,0.010505182,0.048885554,-0.35949767,-0.6268654,0.34449577,-0.76379466,0.59906167,0.13551968,-0.49620575,-0.8599185,-0.57924694,-0.30315876,-0.7701719,0.74796057,-0.15582372,0.3399319,-0.4360061,-0.4261576,0.76777846,-0.08491849,-0.64746433,0.5833576,-0.2187211,0.65315396,0.69751924,-0.27862984,-0.7916069,0.433764,0.38738018,-0.6301888,0.85472006,-0.34368002,0.7211013,0.8013178,0.34261438,0.40266687,-0.1194152,-0.6879714,-0.5304807,-0.49308342,-0.7531743,-0.0077108215,0.37609392,0.72176474,0.3863099,-0.1742109,-0.52271324,-0.85040724,0.652567,0.15974762,0.07149416,-0.8004507,-0.5527572,0.4178426,-0.20451537,-0.17316528,-0.0007824476,-0.2701575,0.6957652,0.6785818,-0.7822846,-0.6523537,0.70172805,-0.8273961,-0.74065775,0.61281055,-0.7600549,0.7366824,0.69672036,0.61756235,0.76063657,-0.30627355,0.85929143,-0.61048746,-0.28512383,0.1839524,-0.11356129,0.8399523,0.27043548,0.31113878,0.38878694,-0.13105918,0.13962018,-0.37374824,-0.35728598,0.06105381,0.7081973,0.01761593,0.36827204,0.52704006,0.47188938,-0.31448776,0.47306588,0.2604699,0.5629227,-0.057903577,-0.27403954,-0.7181554,-0.68783677,0.48715279,-0.09185416,0.4498094,0.32647225,-0.50166726,-0.5765976,0.22166486,0.6375015,0.08903395,-0.03108638,0.26317754,-0.04136412,-0.71108085,1.46275315e-05,-0.7215312,0.8073031,-0.53912604
-0.40888628,-0.20905082,-0.68261075,-0.0003576646,0.23851593,0.26966047,-0.039649513,0.7533397,0.7244559,0.41649073,-0.14939745,0.19970927,-0.56447244,-0.07885002,0.5752806,0.9068065,-0.5840026,0.3328302,-0.5727206,-0.5807714,0.7489154,0.16768159,0.75635356,0.21405533,0.5443154,-0.06186232,0.1435835,-0.8324395,0.6335314,0.7563965,-0.41316146,-0.07677593,0.47632346,-0.7414618,-0.62990814,0.24290176,0.42600742,0.02528672,0.35169792,-0.08526146,-0.085262924,-0.51651466,-0.678417,-0.3232115,0.33443922,0.10199198,0.4449332,0.26950213,0.33753318,0.35817936,-0.6909479,0.294746,-0.5880108,-0.668145,0.25558573,-0.5417575,0.18177064,0.49363118,0.84396064,-0.76237404,-0.8325958,-0.54236245,-0.76195693,-0.03662167,0.640212,0.43423456,0.1842375,0.5036258,-0.7650465,0.11859052,-0.8037921,0.30436954,0.89570683,0.04444857,0.2925534,-0.68540096,0.57905173,0.041308917,-0.42546862,0.5607354,-0.07669582,0.087158486,-0.21999289,-0.6488039,-0.82618845,-0.37012807,-0.35123596,-0.242496,-0.7291879,-0.37302783,0.5080792,0.58520234,-0.1466787,0.70103216,0.41445547,-0.625131,-0.36337158,0.14932641,-0.110948846,-0.43356222,0.28781047,0.21868806,-0.020755375,0.064179964,0.42348424,-0.22314106,-0.5201942,0.58364904,0.23024762,0.16582635,0.3748983,0.24964109,0.37003717,0.27667636,0.25123775,-0.41672555,-0.8376683,0.37401697,0.6348748,0.26668686,0.7543346,0.1614281,-0.11661383,0.44826245,0.9155511,-0.68496406,-0.18819986,0.30414003
-0.8651961,-0.6074756,0.50948864,-0.36336488,-0.13987446,-0.36154106,0.5756009,0.27478373,0.18415907,-0.23376705,-0.33980432,0.74312294,-0.3756287,0.4647493,-0.563618,0.14252275,0.6145338,-0.3175292,0.8475385,-0.017987533,0.8625362,-0.17832434,-0.66786206,0.806834,-0.21951799,-0.31584725,-0.09958251,0.24267685,0.25992924,0.40052924,-0.2249663,0.7839387,-0.7994647,-0.0070851166,0.61179733,-0.8784524,-0.54057443,-0.43083468,-0.38488212,-0.644318,-0.35724244,0.21695368,-0.14638264,-0.8001766,0.14577724,0.80490834,0.054910097,0.75719804,-0.8386805,-0.65999746,-0.2844245,0.08170398,0.5196388,0.6588384,-0.27648288,-0.6888202,-0.46320206,-0.49601987,-0.623572,-0.52452374,0.48606592,0.19815354,-0.118537486,-0.66747326,0.6526392,0.41944835,0.797114,0.04846628,0.71028095,0.025493382,-0.21261303,0.47660172,-0.119096234,-0.36663827,-0.06110049,0.26312205,-0.35915065,0.626925,0.28128132,-0.30368236,-0.4821238,0.58938754,0.598446,-0.17600597,-0.5558856,-0.4437511,-0.6890911,-0.7640726,-0.47029215,-0.4232607,-0.02511551,0.57172006,-0.5999899,0.43498036,0.6145875,0.08084102,0.4156642,-0.80684197,-0.67928517,-0.13645197,-0.8232636,-0.7024428,0.60229665,-0.42660826,0.23018168,-0.33296108,-0.010948622,-0.05275772,-0.11703691,0.6766399,0.8409556,-0.82784295,-0.27102664,0.30500057,0.5709106,0.07235919,0.12639494,0.099893734,0.49080214,0.39863643,-0.7118494,-0.34725124,0.47152713,-0.8105932,-0.89509046,-0.32598227,-0.8700569,-0.33642673
0.14066441,0.2685007,0.9314258,0.09937212,0.41449457,0.2914995,0.5528358,-0.45719504,-0.30338562,0.3375275,-0.2513655,0.39099386,0.41562945,-0.6656576,0.5199752,0.5741451,-0.55390376,0.09858067,0.7623116,-0.48568195,0.6939642,0.038317222,-0.080545984,-0.75322384,-0.026707336,0.40613455,0.26288652,0.1325013,-0.25734937,0.20755352,-0.04542168,-0.8081281,-0.24793729,0.73839146,-0.25746995,-0.511502,-0.3959274,0.70208025,-0.11826307,-0.645957,-0.66598666,0.16775943,-0.07872565,0.67144686,0.7498538,-0.8581806,-0.26127198,0.19742262,0.6874683,-0.6964212,0.73824036,-0.6679275,0.3397087,0.8220314,-0.050733317,0.24393043,0.8765683,0.02654711,-0.40902594,0.33301443,-0.52503353,-0.70497036,-0.8509754,0.20803176,-0.09016115,-0.42545652,0.4793104,-0.220113,0.13351,-0.6253652,-0.8426225,-0.4329698,0.55722415,0.28714907,0.69280314,-0.21042421,0.7357717,0.47968096,0.30868927,-0.6458405,-0.84864825,-0.07343755,-0.20658703,-0.7177867,0.73894835,-0.36295438,0.13743456,-0.33245134,0.75482595,-0.39359155,0.10988336,-0.6549188,-0.040774066,0.7728335,0.08774971,0.60650796,-0.31211746,0.32221058,-0.7462287,0.039388247,0.39330378,0.56509495,0.83661366,-0.10995308,-0.56076515,-0.46988633,0.6777237,0.06343035,-0.20177682,0.8610999,0.124355115,0.2541705,-0.46465844,-0.16539544,0.5674766,-0.116459034,0.8418131,-0.60566413,-0.3209464,0.30591923,0.31580564,-0.4092169,-0.8032979,0.24465533,0.17501938,-0.7610848,-0.22128078,0.38221028
-0.4946146,0.69404495,0.4840165,0.4516418,0.74160445,0.704751,0.5562229,-0.019720353,-0.43423358,0.4309717,-0.72955036,0.8093817,-0.32953832,0.7180282,-0.4171326,0.04609054,0.54564875,-0.528816,-0.7263032,0.03069758,-0.7458973,0.037077766,-0.43906122,-0.04405834,0.21886751,-0.34546393,0.10140686,-0.07069147,0.47155833,0.034887858,-0.07963426,0.109128326,0.42369145,-0.7571617,-0.23989451,0.4850043,-0.5448713,-0.13618723,-0.22161417,0.3838707,-0.37576613,-0.10612768,0.088369116,-0.030886522,-0.82544625,-0.024127532,-0.6085102,0.16281605,0.25748256,0.7757401,0.76373017,0.7254898,-0.08970987,0.35409898,-0.17773233,-0.7991277,-0.01965436,0.4016916,-0.7101597,-0.6246513,-0.06142241,0.6437224,0.7960985,-0.39391738,0.19594896,-0.17289734,-0.4998802,-0.82127446,-0.8565011,-0.05396556,-0.7655998,-0.5369096,-0.49979976,-0.56302273,0.32959226,0.6433461,-0.0051474986,0.01709399,0.49099463,0.33045536,-0.13433841,0.10056767,-0.73949325,0.37386763,-0.24235888,-0.49956292,-0.87996656,-0.07818953,0.802175,0.08605989,-0.18479395,-0.20251486,-0.7865343,-0.17859605,0.5052958,0.44537675,0.17004813,-0.28601247,0.005328531,-0.023686983,-0.4932191,-0.6902558,0.73103976,0.121102095,-0.16226017,0.47198328,-0.3966015,0.3949294,-0.50822425,-0.19048706,-0.14311545,0.062310062,0.35047355,-0.5470084,0.38938442,-0.32548526,0.815052,0.6126458,-0.23642264,0.09333453,0.4084014,-0.12834948,0.65247047,-0.3926139,-0.848789,0.37372687,-0.18548304,0.036968198
-0.36333725,0.5689136,-0.2684091,0.8405669,-0.22932944,0.87492377,-0.8759486,-0.85344845,0.14756069,-0.032442853,-0.36969048,-0.066749446,-0.42294714,-0.41326284,0.83279175,0.8668139,-0.81295407,-0.4769843,0.7929553,0.63922393,0.19034511,-0.6863646,0.56060225,-0.15688318,-0.5175771,-0.03131826,0.005542481,0.828492,-0.050277367,0.81125283,0.2839487,-0.45540863,-0.5552901,0.61131614,0.30983213,0.70001644,0.34116808,0.4379849,0.20691931,0.6124836,-0.31551993,-0.035343587,-0.070661545,-0.27243587,0.0123032825,0.54207,0.66809255,0.63550615,0.3967921,0.8664441,0.5298612,0.8374211,-0.5073338,-0.2639427,0.20468079,0.7137703,0.7443976,-0.2509135,0.8075297,-0.45325628,0.6417893,-0.6915619,0.3457615,0.44805962,-0.9043722,-0.56081295,-0.61020124,0.6653728,0.9138104,-0.40718386,0.5999192,0.28995815,-0.6046321,0.11620164,-0.4690976,-0.05095744,-0.4454382,0.86189544,0.56599516,-0.8761887,0.044627823,-0.5252121,0.0039888835,-0.41391185,0.6948708,0.8163205,0.532039,0.114618614,0.31626692,0.33615,-0.67163557,0.46140927,0.3841599,0.32558188,0.78241575,-0.348186,0.12307139,0.1800223,-0.68210906,-0.2854662,0.67857873,0.7671951,-0.26556954,0.6453249,-0.4159034,-0.70139444,0.124788776,-0.051263493,0.46718413,-0.76000166,0.51171046,-0.29302263,0.11565402,0.3756647,0.82375115,-0.64334774,-0.5012798,-0.1717311,-0.3170816,0.717012,0.069594525,-0.68969953,0.21878596,-0.7370791,-0.8294588,0.027810121,0.08254177,-0.0156925
0.84919006,-0.20631093,0.29523006,-0.80049133,0.7890372,-0.684949,0.12450739,0.5401089,0.09840569,0.44730747,0.052255698,-0.72264576,0.8273618,0.31339902,0.64891136,-0.13059647,-0.4177731,-0.22876185,-0.15169007,0.29361126,0.05043762,0.6133442,0.22839981,0.54684484,0.87954,-0.5676964,-0.5352047,-0.65411294,-0.6304871,-0.21509615,-0.7870345,0.56193906,0.8616315,0.64921206,-0.07197437,-0.61199737,0.26470613,-0.7258631,0.681669,0.038487032,0.5228585,0.08966934,0.41842207,0.034895893,0.68624806,-0.32951197,-0.64068335,0.42351508,0.42288193,0.859524,-0.6014691,-0.34372327,0.23675491,-0.4285752,0.31210703,-0.09590066,-0.45503536,0.46151987,-0.15404543,-0.66770124,0.76683325,-0.5724358,-0.0324954,-0.846619,0.26037732,-0.359821,0.36698708,-0.094406776,0.10097786,-0.8369606,0.7546624,-0.84293634,-0.72356945,-0.6773698,-0.17994417,0.26954162,-0.073777206,0.7787878,-0.479699,-0.22506432,0.044078786,-0.84257406,0.51108044,0.7585824,0.63020766,-0.7173447,-0.8147071,-0.57092243,0.5893345,-0.8101282,0.89017844,-0.8633756,0.15841639,-0.3568811,0.6778427,-0.44484407,0.7562594,-0.51700366,0.5328695,-0.47004107,-0.350591,-0.20506094,0.7613561,-0.8311517,-0.03607192,0.28027287,-0.58847487,-0.17107402,0.39222336,-0.2648321,-0.8512938,0.14901035,-0.6703638,-0.4067358,0.57008934,-0.108621195,0.47234723,-0.1066314,-0.04374205,0.06057302,-0.25503144,-0.0021451018,-0.030278979,0.114865504,0.122027,0.7133468,-0.53687656,0.4032399
0.8704543,0.051897585,-0.5287938,-0.8640335,-0.88147956,0.17990246,0.59838504,-0.82259613,-0.6306365,-0.84807307,-0.16580002,0.5248856,-0.8069698,-0.8798279,0.54713356,-0.791017,0.805114,0.55088735,-0.4158569,-0.26670557,0.36629725,-0.3654406,0.11816124,-0.7448689,0.61087483,0.5501465,-0.52476645,-0.7775723,-0.7212937,-0.60763574,-0.48566765,-0.53400326,-0.08908956,-0.033197664,-0.062674396,0.66901994,0.14894229,0.4972303,-0.5331663,-0.42837393,-0.5239169,-0.5888202,-0.60188824,0.71806216,-0.39144132,-0.44400924,0.14301866,-0.5955574,-0.14617248,-0.33693516,0.70108354,0.5277688,-0.3761151,-0.066424586,-0.15566316,0.5171721,0.33922476,-0.7278121,0.6776602,0.5427611,-0.7910244,-0.31731823,0.8430944,-0.121838324,-0.55401933,-0.09852435,-0.63104904,0.6625325,0.6938765,0.5133466,-0.11210473,-0.6892443,-0.7678975,0.8260249,-0.15914932,-0.7035295,0.40677375,-0.21718778,-0.05787665,-0.23080868,0.03377819,0.29075888,-0.29384094,0.38119125,0.18089662,-0.8326576,0.67122257,0.56268394,0.044926923,0.22950645,-0.19401368,0.039817955,0.4531752,0.63093776,0.26598808,-0.76669747,0.19937386,-0.2653972,0.7985838,0.08183933,0.009018861,0.17307451,0.01897642,0.2602911,-0.41343558,-0.024530632,0.19413182,0.26942113,-0.50824606,-0.32166505,0.10279351,0.46009937,0.7335482,-0.16182584,-0.04107702,-0.0217652,-0.7201928,-0.7184111,0.8318333,0.13031922,0.3937067,0.47456083,0.646208,-0.647987,-0.16153705,-0.7002435,0.18923306,0.07736901
0.6945576,0.39510316,-0.6883831,-0.46593502,0.23465702,-0.60748667,-0.8501724,0.14238374,0.20214288,-0.6627531,0.052637313,-0.13013288,-0.026412632,-0.8273128,0.16952167,0.7662091,-0.29047614,0.13597152,0.019741092,-0.72626364,-0.55803853,-0.67819166,0.5299869,0.48019308,0.70187265,-0.78900427,-0.6835866,-0.81654054,-0.5231192,-0.40390414,-0.013732364,0.39068064,0.08319139,0.2759693,0.15091948,-0.40102807,-0.014165412,0.21744362,0.8183538,-0.5162026,0.5338323,0.30150205,0.4817291,-0.85296965,-0.2812061,-0.18529049,-0.5579339,0.56808347,0.33715585,0.4470884,-0.28913534,-0.44958177,0.32837948,-0.67439216,-0.19534728,-0.7451957,-0.32072568,0.8422522,-0.39199424,0.62327164,-0.16569509,-0.7676888,0.6959047,-0.6794086,0.46226293,-0.18497181,0.16361737,0.014895412,0.7016914,0.35441962,-0.7681731,0.8137306,0.8279784,0.006236571,0.6387555,0.77439874,-0.050016116,-0.36218086,0.5735298,0.28514028,0.4166466,-0.05129638,0.22564733,0.38864487,-0.44110414,0.8743201,0.478989,-0.0660189,-0.15376218,0.2713459,0.85115385,0.352924,0.19597307,0.4222881,-0.36019576,-0.55629194,0.7970557,0.7413268,-0.40753168,-0.1104315,-0.14285663,-0.22236097,0.16560654,0.8031289,0.4773436,-0.23937733,0.22512206,0.47299427,0.4316744,0.788644,0.118495665,0.7107825,0.110433064,0.2374727,0.65665185,-0.12081073,-0.5006183,-0.586668,-0.26872525,-0.67241037,0.84496963,-0.09917676,0.6678963,0.16915436,0.40286815,-0.88403213,0.33996117,0.42162755
-0.18124197,-0.47184154,-0.71340156,0.8100444,0.4709311,-0.5425255,0.02038396,0.48852813,-0.080632076,-0.18347293,0.85850984,0.061286356,0.40834722,-0.040529877,0.59914744,0.8033705,0.29582775,-0.12214439,0.331565,-0.68651515,0.64313513,0.6604012,-0.46241844,0.1726767,0.7298074,0.68119967,0.118563674,-0.5698123,0.6761625,0.22868775,-0.32714912,0.3315817,-0.7332517,0.08466488,-0.04402402,-0.3871632,0.6754691,0.61387616,-0.20165522,0.5709583,-0.79939497,-0.36197734,-0.50274444,-0.36059508,0.13232008,0.556184,-0.87395066,0.20315032,-0.71235687,-0.09187576,-0.16997236,-0.61105776,-0.3726191,0.30316567,-0.83197004,-0.56440073,0.64399993,0.8284483,-0.6877965,-0.86710125,-0.0022921416,0.24699375,-0.45176333,0.019395318,-0.24505754,0.74089175,0.70326537,-0.28317535,0.2417863,0.8089285,-0.22099239,0.47063777,0.5435252,0.8472332,0.23685342,0.37750936,-0.15776306,-0.69925904,0.82205355,0.3248097,-0.15152267,-0.22134514,0.16937727,0.5728276,-0.37579718,0.55893093,-0.46221817,0.08612753,-0.4737064,0.39082828,0.083793975,0.65061927,0.48284745,-0.57497215,0.8545042,-0.8611961,-0.46031252,0.24949609,0.6827946,-0.595718,-0.07025465,0.8541333,0.04059488,-0.07453179,0.27795228,0.66882336,-0.7142064,-0.3486405,0.15257041,-0.43197128,-0.1755507,-0.31964636,-0.5151509,-0.43970472,0.21648438,-0.6179096,-0.39126533,0.71484035,-0.105641276,-0.17419723,0.2658685,-0.058258057,0.038757924,0.30512738,0.12950343,0.2927618,0.35904378,0.25750795
0.6729433,-0.38378316,0.09186812,-0.7413295,-0.6050106,-0.676095,-0.60897905,-0.28027543,-0.63025767,-0.7052895,-0.29852086,-0.588163,0.033049863,0.37260562,-0.033865035,-0.8753286,0.90680987,-0.08985721,0.83170724,-0.74814004,-0.59683883,0.32072607,0.53691757,-0.24609952,0.3566183,0.83863705,0.6683539,0.14182685,0.44632548,-0.6360351,0.01013861,-0.73473364,-0.80439615,0.49601603,0.811111,-0.2398544,-0.6759338,0.5568713,-0.86636126,-0.42289352,-0.79440534,-0.60902363,-0.33274943,-0.64823455,0.27130005,0.18609594,-0.52667725,-0.72761846,-0.3296763,-0.0029698925,-0.53535044,0.63245344,-0.36166105,0.043885015,-0.5792041,-0.77779067,-0.16577768,0.012882585,-0.660378,-0.38327157,0.16417708,-0.28815556,-0.017413773,0.15197583,0.3964038,-0.011250145,0.86490715,0.8511369,-0.28888178,-0.561654,-0.17984022,0.2143483,0.6181381,0.53017646,-0.46181276,0.40290532,0.8197684,-0.38421968,-0.38714796,-0.6567936,0.35576984,0.5076518,-0.06622451,-0.858934,0.12646542,-0.79840016,-0.68995744,0.62950987,0.08414481,-0.6526647,0.868138,0.020366956,-0.45664078,-0.77557653,0.79647183,0.8448051,-0.6722677,0.89137834,-0.05191803,0.27929088,-0.5345386,0.7430312,0.7444055,0.83680695,0.43527973,0.55643976,0.58811694,-0.76984066,-0.005080798,-0.10453847,0.8445299,0.06604244,-0.15156935,0.17536755,-0.4256595,0.90136355,0.15307388,-0.6872296,-0.7086484,0.16947122,0.6963387,-0.5448784,0.54695463,-0.41636226,-0.6421236,0.55588967,-0.09659964,-0.66758376
-0.85044456,-0.79113334,-0.761145,0.76200616,0.4488318,-0.37808204,-0.055093087,-0.12171561,-0.84323424,0.5164793,0.3263212,0.33470842,0.71094155,0.056657102,0.14155608,0.17245246,-0.37820452,-0.39951128,-0.42956644,0.15501493,0.19517674,-0.6423425,0.34557787,-0.79015243,-0.2208332,0.37561193,0.07463275,0.13440277,-0.2741995,0.8583222,0.20761085,-0.42536986,0.032004558,-0.60857576,0.03642947,0.44056532,-0.23614745,-0.8507157,-0.27606803,-0.4534344,0.022026123,0.8195317,-0.61748755,-0.33668044,-0.41578433,0.34111094,0.2177252,0.18778683,-0.26165608,-0.74912,0.0068407273,0.30622897,0.43231672,-0.3306793,0.6838215,-0.3834053,-0.31725305,-0.58907896,-0.5772734,-0.36712736,-0.24622717,0.086619556,-0.88463384,0.8792458,0.54304373,-0.32443318,0.18330957,0.17641312,0.17296039,0.091262124,0.8432052,-0.6888566,-0.09879165,-0.44313383,-0.7985769,0.24731717,-0.76325214,-0.75632256,0.13304937,-0.717581,-0.15823959,-0.88414925,0.8605454,-0.8223558,0.24100651,0.052861143,-0.5632074,-0.666067,-0.6161756,-0.06777686,0.38306043,0.10300078,-0.4336787,-0.38864273,0.41716382,-0.28990448,0.8390367,-0.8077093,-0.013105756,0.688638,0.0464052,-0.018299451,0.39636555,-0.06398273,0.5645435,0.676044,0.24257888,0.48021716,-0.1749897,-0.5500602,0.14963374,0.28539488,0.09201661,0.27282465,-0.5384664,-0.57261634,-0.794592,0.78559244,0.069238506,0.0005776754,-0.42303276,-0.75907564,0.6348987,-0.36861166,-0.86312085,0.7985778,0.76700455,0.57539755
0.8238481,0.1977563,-0.41738656,-0.35740197,-0.82475686,-0.09347099,-0.5044516,-0.8868785,0.44875842,-0.13084066,0.74812466,-0.085172586,-0.182482,-0.6776222,0.22390886,0.6469441,0.7018799,-0.09845548,0.21891831,-0.26036447,0.33883113,0.506422,0.030051913,-0.5943313,0.0010245134,-0.29279646,-0.3858447,-0.28017718,0.10403258,-0.2416132,0.44020125,0.7459894,-0.12029022,-0.6880571,0.26577574,0.116336316,-0.34205297,0.26989073,0.07423102,0.4923207,-0.6964028,0.34964806,0.7498663,-0.20750196,-0.31313753,-0.28135896,0.43090203,0.06696127,0.14778635,-0.2064222,-0.39981258,-0.27410775,-0.28991205,0.7914959,0.15451466,-0.6619902,0.5299617,-0.2989329,-0.86147696,-0.035523932,-0.4961715,0.81802535,-0.29680818,0.44591716,-0.85567784,0.56870276,-0.20522995,0.6446897,0.07328773,-0.8618156,-0.35774878,-0.11827455,-0.8095239,-0.44321993,0.32662567,-0.15810896,0.4268446,-0.770656,-0.7846409,0.034415886,0.09346904,0.025064519,-0.12886617,0.80814534,-0.4675274,0.2852776,0.3886201,-0.6962706,0.5581453,0.006996659,-0.8437165,0.4030491,0.011440886,0.22335356,-0.87758535,-0.3802035,-0.6965506,-0.04954765,0.37896243,-0.16000709,0.5546518,-0.80814016,-0.6782128,-0.8502555,-0.513052,0.64784,0.26966307,-0.0600012,-0.588187,0.18490134,-0.008894107,-0.19520998,-0.17709991,0.42311308,0.15881728,-0.70018214,-0.8665451,0.8006087,0.34387317,0.7577886,-0.13345711,0.16228183,0.84136295,-0.044528767,-0.7746996,0.38914755,0.07461565,-0.846946
